Date,Open,High,Low,Close,Adj Close,Volume
2008-09-23,5.112500,5.302500,5.000000,5.020000,4.569293,2979200
2008-09-24,4.977500,5.135000,4.890000,5.007500,4.557916,2478000
2008-09-25,5.095000,5.162500,4.967500,5.100000,4.642110,1578800
2008-09-26,5.080000,5.345000,4.952500,5.115000,4.655763,2166400
2008-09-29,5.052500,5.112500,4.725000,4.745000,4.318984,3116000
2008-09-30,4.840000,5.135000,4.655000,5.097500,4.639835,1994400
2008-10-01,5.195000,5.377500,5.042500,5.292500,4.817327,2340800
2008-10-02,5.372500,5.462500,4.957500,4.982500,4.535162,1965600
2008-10-03,5.115000,5.300000,4.722500,4.770000,4.341739,2271200
2008-10-06,4.580000,4.765000,4.107500,4.547500,4.139218,4032000
2008-10-07,4.560000,4.630000,4.005000,4.012500,3.652248,2614800
2008-10-08,3.800000,4.145000,3.727500,3.875000,3.527094,4034400
2008-10-09,4.020000,4.225000,3.530000,3.580000,3.258580,3396800
2008-10-10,3.222500,4.807500,3.222500,4.700000,4.278023,6971200
2008-10-13,4.950000,5.525000,4.807500,5.525000,5.028954,5260800
2008-10-14,5.857500,5.875000,5.032500,5.172500,4.708101,5544400
2008-10-15,5.062500,5.187500,4.910000,4.957500,4.512405,3419200
2008-10-16,4.835000,6.012500,4.835000,5.967500,5.431726,6986000
2008-10-17,5.940000,5.940000,5.452500,5.540000,5.042607,6201600
2008-10-20,5.452500,5.845000,5.262500,5.795000,5.274712,4644000
2008-10-21,5.652500,6.072500,5.652500,5.937500,5.404418,6298800
2008-10-22,5.867500,6.140000,5.650000,5.875000,5.347529,6806800
2008-10-23,5.527500,5.995000,5.237500,5.657500,5.149556,4570000
2008-10-24,4.992500,5.702500,4.765000,5.480000,4.987992,5386400
2008-10-27,5.340000,5.687500,5.015000,5.015000,4.564743,2273600
2008-10-28,5.205000,5.497500,4.887500,5.497500,5.003923,3452000
2008-10-29,5.375000,5.695000,5.265000,5.402500,4.917451,2928800
2008-10-30,5.650000,5.992500,5.465000,5.950000,5.415796,2905200
2008-10-31,5.900000,6.500000,5.820000,6.175000,5.620595,4515600
2008-11-03,6.222500,6.820000,6.215000,6.640000,6.043847,4752000
2008-11-04,6.817500,6.935000,6.292500,6.580000,5.989233,3441200
2008-11-05,6.485000,6.732500,6.342500,6.355000,5.784434,2737200
2008-11-06,6.280000,6.645000,6.250000,6.322500,5.754852,4251200
2008-11-07,6.395000,6.455000,6.117500,6.297500,5.732097,2894800
2008-11-10,6.375000,6.375000,6.052500,6.125000,5.575085,2110400
2008-11-11,6.032500,6.407500,6.032500,6.237500,5.677484,5720400
2008-11-12,6.220000,6.220000,5.655000,5.817500,5.295192,3948800
2008-11-13,5.865000,6.367500,5.757500,6.322500,5.754852,5832400
2008-11-14,6.205000,6.422500,6.037500,6.107500,5.559155,6026800
2008-11-17,6.047500,6.392500,5.987500,6.262500,5.700240,4732400
2008-11-18,6.335000,6.387500,6.082500,6.337500,5.768506,4426400
2008-11-19,6.262500,6.362500,5.192500,5.205000,4.737684,5543200
2008-11-20,5.260000,6.125000,5.002500,5.502500,5.008472,6827200
2008-11-21,5.685000,5.685000,4.642500,4.722500,4.298504,6650000
2008-11-24,4.787500,5.750000,4.750000,5.620000,5.115424,4803600
2008-11-25,5.680000,5.910000,5.527500,5.852500,5.327050,3975600
2008-11-26,5.665000,6.067500,5.505000,5.635000,5.129077,5645200
2008-11-28,5.595000,5.825000,5.482500,5.737500,5.222375,1592400
2008-12-01,5.577500,5.737500,5.270000,5.292500,4.817327,3091600
2008-12-02,5.425000,5.857500,5.202500,5.830000,5.306570,3524000
2008-12-03,5.702500,6.242500,5.675000,6.190000,5.634250,5532400
2008-12-04,6.100000,6.425000,5.880000,6.097500,5.550053,4063200
2008-12-05,5.977500,6.792500,5.875000,6.787500,6.178103,4873200
2008-12-08,6.750000,6.875000,6.580000,6.725000,6.121215,3595600
2008-12-09,6.675000,6.995000,6.452500,6.490000,5.907313,4025200
2008-12-10,6.520000,6.537500,6.130000,6.370000,5.798088,3326000
2008-12-11,6.180000,6.275000,6.015000,6.200000,5.643349,4854400
2008-12-12,6.032500,6.662500,5.965000,6.620000,6.025642,3223200
2008-12-15,6.537500,6.587500,6.232500,6.375000,5.802639,2648400
2008-12-16,6.400000,6.870000,6.322500,6.777500,6.169001,3058800
2008-12-17,6.692500,6.957500,6.680000,6.817500,6.205410,3221600
2008-12-18,6.897500,7.077500,6.752500,6.902500,6.282779,4204800
2008-12-19,7.105000,7.220000,6.905000,6.997500,6.369249,4875200
2008-12-22,6.952500,7.250000,6.695000,7.250000,6.599079,4342000
2008-12-23,7.250000,7.250000,6.912500,7.032500,6.401106,3254400
2008-12-24,7.105000,7.292500,7.005000,7.127500,6.487578,1667200
2008-12-26,7.195000,7.250000,7.075000,7.140000,6.498955,1875600
2008-12-29,7.132500,7.170000,6.907500,7.125000,6.485303,3046000
2008-12-30,7.200000,7.342500,7.127500,7.202500,6.555843,3206400
2008-12-31,7.232500,7.435000,7.000000,7.312500,6.655968,3479600
2009-01-02,7.315000,7.445000,7.137500,7.397500,6.733336,4737600
2009-01-05,7.335000,7.642500,7.237500,7.507500,6.833460,5855600
2009-01-06,7.457500,7.737500,7.457500,7.690000,6.999575,5419200
2009-01-07,7.545000,7.737500,7.477500,7.625000,6.940410,4759200
2009-01-08,7.525000,7.662500,7.442500,7.645000,6.958615,3993600
2009-01-09,7.627500,7.627500,7.265000,7.492500,6.819808,3077200
2009-01-12,7.550000,7.625000,7.262500,7.390000,6.726510,2803200
2009-01-13,7.385000,7.525000,7.187500,7.247500,6.596803,2448000
2009-01-14,7.110000,7.262500,6.817500,6.937500,6.314635,3122800
2009-01-15,6.992500,7.295000,6.672500,7.002500,6.373800,4861200
2009-01-16,7.102500,7.500000,7.055000,7.447500,6.778846,3652400
2009-01-20,7.372500,7.425000,7.027500,7.050000,6.417036,3376400
2009-01-21,7.145000,7.147500,6.282500,6.530000,5.943723,6172000
2009-01-22,6.405000,6.627500,6.340000,6.555000,5.966477,3408400
2009-01-23,6.395000,6.880000,6.362500,6.640000,6.043847,3186800
2009-01-26,6.655000,6.745000,6.422500,6.532500,5.945996,1967600
2009-01-27,6.555000,6.555000,6.130000,6.290000,5.725269,2774800
2009-01-28,6.412500,6.712500,6.277500,6.652500,6.055223,2364000
2009-01-29,6.525000,7.527500,6.497500,6.890000,6.271399,7230000
2009-01-30,6.867500,6.997500,6.317500,6.590000,5.998336,5182000
2009-02-02,6.542500,6.815000,6.350000,6.755000,6.148521,4706800
2009-02-03,6.750000,6.795000,6.487500,6.645000,6.048398,2805600
2009-02-04,6.645000,6.992500,6.532500,6.557500,5.968753,3237600
2009-02-05,6.500000,7.115000,6.390000,6.905000,6.285054,3504400
2009-02-06,6.965000,7.355000,6.850000,7.230000,6.580875,4734000
2009-02-09,7.185000,7.320000,7.040000,7.180000,6.535364,2392000
2009-02-10,7.052500,7.320000,6.900000,6.997500,6.369249,3267200
2009-02-11,7.050000,7.102500,6.665000,6.767500,6.159899,4327200
2009-02-12,6.805000,7.287500,6.767500,7.237500,6.587701,5237600
2009-02-13,7.212500,7.355000,7.032500,7.152500,6.510333,2554800
2009-02-17,7.192500,7.490000,6.982500,7.370000,6.708304,5087600
2009-02-18,7.317500,7.367500,6.700000,6.787500,6.178103,4988400
2009-02-19,6.827500,6.937500,6.555000,6.602500,6.009711,2566800
2009-02-20,6.505000,6.620000,5.767500,6.067500,5.522747,5369200
2009-02-23,6.127500,6.347500,5.805000,5.970000,5.434000,4607200
2009-02-24,6.070000,6.092500,5.785000,5.990000,5.452204,3596400
2009-02-25,5.932500,5.932500,5.287500,5.567500,5.067637,5699600
2009-02-26,5.532500,5.857500,5.295000,5.745000,5.229200,5872400
2009-02-27,5.627500,5.767500,5.432500,5.477500,4.985717,4048400
2009-03-02,5.367500,5.525000,5.115000,5.147500,4.685346,3727200
2009-03-03,5.162500,5.225000,4.550000,4.600000,4.187002,4693600
2009-03-04,4.667500,4.777500,4.447500,4.545000,4.136940,3682800
2009-03-05,4.500000,4.500000,3.642500,3.700000,3.367806,9448400
2009-03-06,3.687500,3.852500,3.622500,3.770000,3.431521,4637200
2009-03-09,3.732500,3.837500,3.437500,3.485000,3.172109,6224400
2009-03-10,3.482500,3.675000,3.402500,3.637500,3.310918,5824800
2009-03-11,3.670000,4.045000,3.570000,3.952500,3.597636,7582800
2009-03-12,3.887500,4.247500,3.802500,4.180000,3.804711,3966000
2009-03-13,4.245000,4.447500,4.235000,4.315000,3.927590,2570400
2009-03-16,4.317500,4.475000,4.085000,4.107500,3.738720,4289600
2009-03-17,4.125000,4.577500,4.037500,4.575000,4.164245,4108400
2009-03-18,4.575000,4.682500,4.190000,4.517500,4.111909,3791600
2009-03-19,4.500000,4.555000,4.140000,4.207500,3.829742,2946800
2009-03-20,4.207500,4.287500,4.115000,4.125000,3.754649,2826000
2009-03-23,4.232500,4.395000,3.980000,4.395000,4.000407,2904400
2009-03-24,4.332500,4.332500,4.080000,4.207500,3.829742,3583600
2009-03-25,4.160000,4.552500,4.160000,4.317500,3.929867,2804000
2009-03-26,4.382500,4.810000,4.362500,4.662500,4.243891,3250400
2009-03-27,4.527500,4.680000,4.465000,4.517500,4.111909,2281600
2009-03-30,4.442500,4.482500,4.120000,4.187500,3.811537,3836800
2009-03-31,4.227500,4.505000,4.075000,4.392500,3.998131,3081600
2009-04-01,4.372500,4.542500,4.200000,4.517500,4.111909,2269200
2009-04-02,4.587500,5.030000,4.580000,5.020000,4.569293,4752800
2009-04-03,4.960000,5.080000,4.855000,4.945000,4.501027,2190400
2009-04-06,4.877500,5.225000,4.812500,5.040000,4.587498,3378800
2009-04-07,4.935000,5.107500,4.775000,4.777500,4.348566,2481200
2009-04-08,4.795000,4.992500,4.777500,4.925000,4.482823,1298000
2009-04-09,5.082500,5.520000,5.010000,5.485000,4.992546,2427200
2009-04-13,5.410000,5.480000,5.270000,5.395000,4.910624,2341600
2009-04-14,5.297500,5.447500,4.910000,4.965000,4.519231,2402800
2009-04-15,4.910000,5.265000,4.710000,5.145000,4.683071,2910000
2009-04-16,5.157500,5.207500,4.817500,5.065000,4.610254,2752000
2009-04-17,5.065000,5.180000,4.812500,4.950000,4.505579,3423200
2009-04-20,4.817500,4.920000,4.570000,4.682500,4.262095,3585200
2009-04-21,4.677500,5.075000,4.542500,4.952500,4.507853,2516800
2009-04-22,4.922500,5.257500,4.867500,4.955000,4.510129,2724400
2009-04-23,4.977500,4.977500,4.045000,4.345000,3.954895,8406000
2009-04-24,4.452500,4.595000,4.375000,4.455000,4.055020,3188400
2009-04-27,4.230000,4.242500,3.967500,4.137500,3.766026,6728000
2009-04-28,4.082500,4.435000,4.027500,4.130000,3.759201,4361200
2009-04-29,4.210000,4.397500,4.140000,4.270000,3.886631,3480000
2009-04-30,4.322500,4.390000,4.152500,4.195000,3.818364,2573600
2009-05-01,4.260000,4.330000,4.147500,4.315000,3.927590,2193200
2009-05-04,4.430000,4.590000,4.312500,4.572500,4.161970,3869200
2009-05-05,4.557500,4.767500,4.537500,4.670000,4.250718,3894800
2009-05-06,4.717500,4.770000,4.420000,4.582500,4.171073,2654800
2009-05-07,4.607500,4.652500,4.287500,4.337500,3.948069,3107600
2009-05-08,4.395000,4.477500,4.292500,4.375000,3.982203,3486400
2009-05-11,4.272500,4.360000,4.075000,4.305000,3.918488,3556800
2009-05-12,4.247500,4.335000,4.000000,4.152500,3.779679,3527200
2009-05-13,4.025000,4.127500,3.945000,3.980000,3.622667,2860400
2009-05-14,3.900000,4.182500,3.632500,3.975000,3.618116,5312400
2009-05-15,3.947500,4.067500,3.907500,3.995000,3.636320,4153200
2009-05-18,4.030000,4.120000,3.937500,4.117500,3.747822,2502800
2009-05-19,4.112500,4.125000,3.862500,3.917500,3.565778,6228400
2009-05-20,4.017500,4.232500,3.982500,3.992500,3.634044,6558800
2009-05-21,4.017500,4.122500,3.950000,4.092500,3.725066,3914400
2009-05-22,4.137500,4.187500,3.975000,4.032500,3.670453,2386400
2009-05-26,3.972500,4.157500,3.972500,4.037500,3.675004,3803200
2009-05-27,4.035000,4.070000,3.760000,3.782500,3.442899,4490000
2009-05-28,3.865000,3.887500,3.750000,3.767500,3.429245,4518000
2009-05-29,3.770000,3.942500,3.727500,3.892500,3.543023,2945200
2009-06-01,3.990000,4.050000,3.902500,3.962500,3.606738,3241200
2009-06-02,3.985000,4.222500,3.970000,4.065000,3.700035,4086400
2009-06-03,4.010000,4.087500,3.950000,4.045000,3.681831,3576800
2009-06-04,4.045000,4.067500,3.852500,3.920000,3.568054,2801200
2009-06-05,3.990000,4.017500,3.850000,3.977500,3.620391,2854400
2009-06-08,3.960000,3.995000,3.867500,3.957500,3.602188,3915200
2009-06-09,3.960000,4.037500,3.865000,3.997500,3.638596,2551600
2009-06-10,4.025000,4.052500,3.862500,3.922500,3.570329,3118800
2009-06-11,3.917500,4.022500,3.845000,3.900000,3.549850,2982000
2009-06-12,3.910000,4.120000,3.887500,4.095000,3.727342,2928000
2009-06-15,3.985000,4.112500,3.955000,4.075000,3.709137,2911600
2009-06-16,4.125000,4.290000,4.125000,4.155000,3.781956,3533600
2009-06-17,4.205000,4.365000,4.145000,4.302500,3.916211,3290000
2009-06-18,4.345000,4.572500,4.192500,4.517500,4.111909,3998800
2009-06-19,4.580000,4.587500,4.417500,4.465000,4.064123,3103600
2009-06-22,4.390000,4.427500,4.250000,4.250000,3.868426,2686400
2009-06-23,4.245000,4.270000,4.017500,4.127500,3.756923,2867200
2009-06-24,4.165000,4.332500,4.085000,4.175000,3.800159,2563600
2009-06-25,4.157500,4.480000,4.157500,4.470000,4.068673,3844800
2009-06-26,4.465000,4.517500,4.412500,4.487500,4.084603,2167600
2009-06-29,4.487500,4.657500,4.442500,4.605000,4.191554,2441200
2009-06-30,4.605000,4.605000,4.467500,4.565000,4.155144,1546000
2009-07-01,4.537500,4.697500,4.537500,4.675000,4.255269,2313600
2009-07-02,4.577500,4.650000,4.482500,4.587500,4.175624,1462000
2009-07-06,4.607500,4.750000,4.602500,4.710000,4.287127,1826800
2009-07-07,4.687500,4.730000,4.537500,4.680000,4.259819,1928000
2009-07-08,4.715000,4.792500,4.642500,4.740000,4.314432,2056400
2009-07-09,4.787500,4.787500,4.685000,4.700000,4.278023,1280800
2009-07-10,4.700000,5.132500,4.700000,5.085000,4.628458,3815600
2009-07-13,5.112500,5.222500,4.945000,5.190000,4.724030,2128400
2009-07-14,5.187500,5.297500,5.137500,5.182500,4.717204,2883600
2009-07-15,5.285000,5.402500,5.182500,5.372500,4.890146,2750800
2009-07-16,5.385000,5.400000,5.160000,5.330000,4.851460,1502800
2009-07-17,5.345000,5.365000,5.215000,5.285000,4.810500,1273600
2009-07-20,5.332500,5.562500,5.222500,5.507500,5.013025,2038000
2009-07-21,5.520000,5.520000,5.030000,5.187500,4.721756,2623600
2009-07-22,5.140000,5.422500,5.090000,5.185000,4.719479,1762400
2009-07-23,5.447500,5.617500,5.225000,5.505000,5.010749,3012000
2009-07-24,5.445000,5.690000,5.445000,5.665000,5.156384,1824400
2009-07-27,5.610000,5.717500,5.502500,5.617500,5.113149,1523200
2009-07-28,5.550000,5.805000,5.550000,5.690000,5.179139,1293200
2009-07-29,5.617500,5.755000,5.572500,5.737500,5.222375,1952400
2009-07-30,5.802500,5.875000,5.652500,5.745000,5.229200,1964800
2009-07-31,5.697500,5.870000,5.692500,5.765000,5.247405,1805600
2009-08-03,5.787500,5.875000,5.730000,5.822500,5.299743,1823200
2009-08-04,5.867500,6.057500,5.785000,5.962500,5.427173,1304800
2009-08-05,6.042500,6.150000,5.900000,6.090000,5.543227,1684800
2009-08-06,6.002500,6.025000,5.610000,5.632500,5.126802,3818400
2009-08-07,5.742500,5.890000,5.615000,5.795000,5.274712,2411600
2009-08-10,5.747500,5.795000,5.612500,5.690000,5.179139,1099200
2009-08-11,5.652500,5.735000,5.537500,5.635000,5.129077,1097200
2009-08-12,5.662500,5.985000,5.640000,5.857500,5.331602,1844400
2009-08-13,5.857500,5.920000,5.675000,5.780000,5.261059,1352400
2009-08-14,5.767500,5.772500,5.572500,5.755000,5.238304,1386000
2009-08-17,5.637500,5.690000,5.552500,5.600000,5.097219,1184000
2009-08-18,5.665000,5.770000,5.592500,5.730000,5.215549,1162000
2009-08-19,5.627500,5.742500,5.605000,5.637500,5.131353,1482000
2009-08-20,5.577500,5.712500,5.562500,5.642500,5.135904,1044800
2009-08-21,5.715000,5.802500,5.622500,5.787500,5.267887,1478800
2009-08-24,5.820000,6.062500,5.787500,5.840000,5.315672,1755200
2009-08-25,5.902500,6.647500,5.902500,6.622500,6.027917,5592800
2009-08-26,6.597500,6.787500,6.475000,6.665000,6.066602,3108800
2009-08-27,6.670000,6.702500,6.387500,6.457500,5.877732,1853200
2009-08-28,6.532500,6.645000,6.400000,6.457500,5.877732,1335200
2009-08-31,6.380000,6.412500,6.287500,6.307500,5.741198,1770800
2009-09-01,6.217500,6.330000,5.762500,5.785000,5.265609,3518400
2009-09-02,5.710000,5.820000,5.607500,5.765000,5.247405,2352000
2009-09-03,5.740000,5.967500,5.685000,5.905000,5.374835,1490800
2009-09-04,5.920000,6.195000,5.900000,6.140000,5.588737,1418400
2009-09-08,6.145000,6.235000,6.017500,6.192500,5.636523,1630400
2009-09-09,6.210000,6.475000,6.155000,6.412500,5.836771,1630400
2009-09-10,6.467500,6.740000,6.297500,6.735000,6.130317,3972400
2009-09-11,6.725000,6.837500,6.602500,6.642500,6.046122,1958400
2009-09-14,6.572500,6.650000,6.412500,6.555000,5.966477,1888000
2009-09-15,6.567500,6.895000,6.537500,6.812500,6.200859,1853200
2009-09-16,6.852500,6.925000,6.592500,6.790000,6.180379,1881200
2009-09-17,6.845000,6.867500,6.600000,6.670000,6.071151,1576400
2009-09-18,6.697500,6.705000,6.397500,6.610000,6.016540,2208400
2009-09-21,6.510000,6.800000,6.510000,6.750000,6.143969,2371200
2009-09-22,6.822500,6.997500,6.725000,6.800000,6.189482,2561200
2009-09-23,6.845000,6.872500,6.580000,6.670000,6.071151,1846000
2009-09-24,6.695000,6.702500,6.407500,6.542500,5.955101,1985600
2009-09-25,6.682500,6.880000,6.587500,6.750000,6.143969,2353600
2009-09-28,6.800000,6.962500,6.657500,6.700000,6.098458,1930800
2009-09-29,6.710000,6.922500,6.702500,6.867500,6.250920,1791200
2009-09-30,6.925000,6.932500,6.625000,6.697500,6.096185,2225600
2009-10-01,6.687500,6.687500,6.360000,6.367500,5.795813,1892400
2009-10-02,6.300000,6.562500,6.300000,6.452500,5.873179,1546800
2009-10-05,6.502500,6.717500,6.385000,6.597500,6.005161,1211200
2009-10-06,6.630000,6.740000,6.557500,6.725000,6.121215,1910800
2009-10-07,6.712500,6.807500,6.587500,6.605000,6.011989,1386800
2009-10-08,6.670000,6.920000,6.575000,6.832500,6.219062,2029600
2009-10-09,6.800000,6.947500,6.625000,6.935000,6.312360,1516000
2009-10-12,6.937500,7.030000,6.825000,6.950000,6.326013,1655600
2009-10-13,6.897500,7.000000,6.765000,6.942500,6.319187,1164400
2009-10-14,7.032500,7.227500,6.907500,7.212500,6.564947,2151200
2009-10-15,7.120000,7.200000,6.915000,6.977500,6.351045,1357200
2009-10-16,7.010000,7.010000,6.782500,6.860000,6.244094,1174400
2009-10-19,6.942500,6.995000,6.880000,6.972500,6.346493,1866000
2009-10-20,7.002500,7.175000,6.930000,7.127500,6.487578,2522400
2009-10-21,7.060000,7.247500,6.762500,6.900000,6.280502,4559600
2009-10-22,6.902500,7.030000,6.390000,6.690000,6.089357,4448400
2009-10-23,6.690000,6.842500,6.640000,6.747500,6.141695,2924400
2009-10-26,6.722500,6.792500,6.550000,6.632500,6.037020,3374000
2009-10-27,6.642500,6.827500,6.562500,6.720000,6.116664,2191600
2009-10-28,6.715000,6.762500,6.400000,6.412500,5.836771,2704800
2009-10-29,6.475000,6.622500,6.390000,6.462500,5.882281,2571200
2009-10-30,6.415000,6.527500,6.292500,6.430000,5.852699,3108800
2009-11-02,6.450000,6.527500,6.227500,6.412500,5.836771,3191600
2009-11-03,6.342500,6.537500,6.297500,6.475000,5.893661,2758400
2009-11-04,6.510000,6.577500,6.300000,6.357500,5.786709,2590000
2009-11-05,6.425000,6.635000,6.335000,6.632500,6.037020,2158400
2009-11-06,6.600000,6.920000,6.570000,6.872500,6.255472,1876800
2009-11-09,6.925000,7.102500,6.847500,7.047500,6.414760,2466800
2009-11-10,7.042500,7.192500,7.017500,7.130000,6.489853,2373200
2009-11-11,7.172500,7.372500,7.137500,7.350000,6.690100,1968800
2009-11-12,7.317500,7.385000,7.080000,7.097500,6.460270,1576800
2009-11-13,7.155000,7.355000,7.132500,7.212500,6.564947,1618000
2009-11-16,7.300000,7.492500,7.267500,7.370000,6.708304,1493600
2009-11-17,7.365000,7.467500,7.325000,7.397500,6.733336,998000
2009-11-18,7.420000,7.437500,7.280000,7.350000,6.690100,1929600
2009-11-19,7.277500,7.295000,7.097500,7.257500,6.605906,1528000
2009-11-20,7.185000,7.347500,7.155000,7.320000,6.662794,986400
2009-11-23,7.410000,7.495000,7.362500,7.415000,6.749266,1300800
2009-11-24,7.397500,7.435000,7.265000,7.325000,6.667345,1076800
2009-11-25,7.355000,7.417500,7.277500,7.370000,6.708304,1032400
2009-11-27,7.150000,7.462500,7.132500,7.360000,6.699203,701600
2009-11-30,7.395000,7.500000,7.285000,7.475000,6.803879,2493200
2009-12-01,7.510000,7.750000,7.497500,7.725000,7.031432,2249600
2009-12-02,7.525000,7.635000,7.367500,7.545000,6.867592,3498000
2009-12-03,7.600000,7.650000,7.502500,7.567500,6.888074,2457600
2009-12-04,7.687500,8.047500,7.680000,8.005000,7.286294,2112000
2009-12-07,7.975000,8.237500,7.942500,8.140000,7.409172,1953200
2009-12-08,8.117500,8.262500,7.937500,8.177500,7.443305,2649200
2009-12-09,8.175000,8.225000,8.037500,8.212500,7.475163,1099200
2009-12-10,8.175000,8.247500,8.102500,8.110000,7.381866,2040400
2009-12-11,8.125000,8.695000,8.115000,8.662500,7.884760,3535200
2009-12-14,8.652500,8.740000,8.537500,8.647500,7.871108,2109600
2009-12-15,8.562500,8.710000,8.447500,8.482500,7.720923,2508800
2009-12-16,8.587500,8.687500,8.495000,8.642500,7.866559,1187200
2009-12-17,8.547500,8.640000,8.430000,8.575000,7.805114,1366800
2009-12-18,8.647500,8.647500,8.352500,8.512500,7.748228,3496400
2009-12-21,8.550000,8.707500,8.527500,8.652500,7.875661,1176800
2009-12-22,8.647500,8.982500,8.647500,8.957500,8.153275,2013600
2009-12-23,8.992500,9.107500,8.800000,9.035000,8.223819,1154800
2009-12-24,9.027500,9.120000,8.917500,9.017500,8.207890,418400
2009-12-28,8.980000,8.980000,8.700000,8.772500,7.984886,1411600
2009-12-29,8.830000,8.830000,8.675000,8.767500,7.980335,1042400
2009-12-30,8.692500,8.857500,8.645000,8.780000,7.991714,850400
2009-12-31,8.757500,8.835000,8.637500,8.640000,7.864280,1492000
2010-01-04,8.705000,8.820000,8.600000,8.717500,7.934825,1802400
2010-01-05,8.690000,9.235000,8.690000,9.195000,8.369452,3052800
2010-01-06,9.062500,9.285000,9.050000,9.112500,8.294361,2994000
2010-01-07,9.137500,9.420000,9.040000,9.065000,8.251124,2887200
2010-01-08,9.057500,9.215000,8.810000,8.885000,8.087284,2457600
2010-01-11,8.957500,8.987500,8.712500,8.830000,8.037222,2324000
2010-01-12,8.775000,9.050000,8.752500,9.027500,8.216991,1866800
2010-01-13,9.082500,9.400000,8.987500,9.335000,8.496883,1442000
2010-01-14,9.347500,9.442500,9.302500,9.350000,8.510537,1028400
2010-01-15,9.182500,9.195000,8.912500,9.015000,8.205614,2452800
2010-01-19,9.047500,9.300000,8.997500,9.292500,8.458199,1736400
2010-01-20,9.187500,9.300000,9.020000,9.250000,8.419515,2017200
2010-01-21,9.300000,9.487500,9.210000,9.307500,8.471851,2466000
2010-01-22,9.307500,9.392500,8.982500,9.012500,8.203339,1602400
2010-01-25,9.065000,9.200000,9.040000,9.127500,8.308013,1302800
2010-01-26,9.075000,9.145000,8.862500,8.870000,8.073632,1676000
2010-01-27,8.840000,9.167500,8.735000,9.125000,8.305737,2150800
2010-01-28,8.890000,9.000000,8.145000,8.147500,7.416000,7360000
2010-01-29,8.197500,8.247500,7.810000,7.835000,7.131557,3382800
2010-02-01,7.842500,8.002500,7.810000,7.992500,7.274917,1856800
2010-02-02,8.025000,8.312500,8.010000,8.312500,7.566186,2856000
2010-02-03,8.290000,8.390000,8.172500,8.315000,7.568460,3080400
2010-02-04,8.035000,8.142500,7.910000,8.000000,7.281743,5684800
2010-02-05,7.975000,8.085000,7.877500,8.040000,7.318150,3012000
2010-02-08,8.017500,8.227500,7.970000,8.097500,7.370489,2164800
2010-02-09,8.225000,8.425000,8.192500,8.342500,7.593492,2364400
2010-02-10,8.287500,8.305000,7.897500,7.940000,7.227129,2656800
2010-02-11,7.950000,8.162500,7.900000,8.082500,7.356835,3575200
2010-02-12,8.045000,8.205000,7.857500,8.187500,7.452409,2327200
2010-02-16,8.292500,8.562500,8.247500,8.502500,7.739125,1916000
2010-02-17,8.562500,8.625000,8.462500,8.562500,7.793739,1792000
2010-02-18,8.577500,8.897500,8.555000,8.890000,8.091836,2375600
2010-02-19,8.880000,9.212500,8.840000,9.122500,8.303461,3352400
2010-02-22,9.132500,9.295000,8.867500,8.882500,8.085009,2300800
2010-02-23,8.865000,8.977500,8.682500,8.730000,7.946203,1634400
2010-02-24,8.727500,8.825000,8.675000,8.737500,7.953028,1399600
2010-02-25,8.520000,8.685000,8.510000,8.655000,7.877935,1677600
2010-02-26,8.680000,8.780000,8.605000,8.750000,7.964406,1939600
2010-03-01,8.805000,9.375000,8.802500,9.292500,8.458199,4232000
2010-03-02,9.362500,9.430000,9.052500,9.065000,8.251124,2903200
2010-03-03,9.112500,9.225000,8.997500,9.155000,8.333044,1382400
2010-03-04,9.140000,9.205000,8.927500,9.057500,8.244298,1340400
2010-03-05,9.142500,9.292500,9.062500,9.287500,8.453648,2717600
2010-03-08,9.250000,9.392500,8.990000,9.025000,8.214715,2030800
2010-03-09,9.025000,9.492500,9.025000,9.490000,8.637968,4521600
2010-03-10,9.480000,10.095000,9.480000,10.025000,9.124933,5502000
2010-03-11,9.975000,10.117500,9.937500,10.095000,9.188649,3516400
2010-03-12,10.062500,10.160000,9.947500,10.140000,9.229609,2555600
2010-03-15,10.067500,10.290000,10.065000,10.197500,9.281945,2671200
2010-03-16,10.192500,10.227500,10.035000,10.080000,9.174996,2453600
2010-03-17,10.110000,10.307500,9.995000,10.255000,9.334285,2256800
2010-03-18,10.285000,10.350000,10.102500,10.102500,9.195475,1341200
2010-03-19,10.042500,10.132500,9.812500,10.042500,9.140862,3152400
2010-03-22,9.952500,10.357500,9.875000,10.322500,9.395722,1887600
2010-03-23,10.372500,10.497500,10.232500,10.467500,9.527704,1567600
2010-03-24,10.380000,10.495000,10.190000,10.267500,9.345663,1607600
2010-03-25,10.327500,10.597500,10.275000,10.280000,9.357036,1910800
2010-03-26,10.340000,10.647500,10.280000,10.332500,9.404825,1465200
2010-03-29,10.340000,10.480000,10.255000,10.285000,9.361590,1010400
2010-03-30,10.300000,10.402500,10.187500,10.280000,9.357036,1028400
2010-03-31,10.220000,10.500000,10.207500,10.307500,9.382071,2074400
2010-04-01,10.397500,10.470000,10.177500,10.222500,9.304700,1848400
2010-04-05,10.245000,10.280000,10.102500,10.275000,9.352490,1346400
2010-04-06,10.187500,10.385000,10.187500,10.245000,9.325182,1208800
2010-04-07,10.245000,10.245000,9.970000,10.010000,9.111280,1949600
2010-04-08,10.000000,10.685000,10.000000,10.445000,9.507224,3802400
