airline,overall,author,review_date,customer_review,aircraft,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
American Airlines,1,Angie Uribe,2nd July 2018,"✅ Trip Verified | Miami to Houston. I find it extremely unprofessional for an airline company to not be able to explain why a flight was delayed three different times. When asked at the front desk to speak to a representative or manager, the employees of American airlines gave extremely rude, non-hospital answers. If a passenger books a flight for hundreds of dollars to a destination, they should have the right to know exactly why a flight was delayed without attitude from American Airlines crew. It is the responsibility of the airline to provide factual answers to the customer who is spending several hundreds of dollars. If I could give this airline a -10 I would.",,Family Leisure,Economy Class,Miami to Houston,July 2018,1,1,1,1,1,1,no
American Airlines,1,G Bensen,1st July 2018,"✅ Trip Verified | Palm Springs to New York via Dallas, and was traveling first class with an emotional support 16 lb Cairn Terrier. I was asked to renew the AA form signed by my doctor 48 hours before the flight. I had been doing this for the last 4 years. I sent the completed form 3 days before the flight I got an email back saying they needed the date the therapist was licensed not the date it expired and the name of her business. I emailed back that she was in private practice and gave the date she was licensed. The day of my flight, I checked in for my flight and was asked for a copy of the service animal form, which I presented and was issued boarding passes, with a stopover in Dallas. When I got to Dallas and boarding the flight to NY with my dog, I was pulled aside and told I couldn't board the flight. Now I had my boarding pass, my suit cases were on the plane, and my little dog was in tow. I said ""What, you've got to be kidding?"". This very rude employee brusque told me he wanted to my paperwork, which I gave to him. He told me I couldn't board the flight because I needed a letter from my doctor with her letterhead and I didn't have it. I told him I was never asked for that, just the AA form. He said the only way I could board the flight was to pay $250. I said I would if this would help expedite and we could sort it out later. Then he told me then I would need a dog carrier to board the plane, which I didn't have as this wasn't required for emotional support animals. I told him this was not right, I had followed the online requirements and showed him my AA form and my emails with the SAC (Special Assistance Coordinator). I asked him to call his supervisor, which he did. All of this took about 30 minutes. Now the plane was fully boarded and he was not going to let me on this flight. Seconds before the flight left, finally his supervisor agreed I could get on the plane. The doors were now locked to the hallway and he couldn't open them, he was having a meltdown, until another employee who had the gate opener helped him out. I was literally overwhelmed and terrorized (create and maintain a state of extreme fear and distress in (someone); fill with terror.) The so called first class flight was horrendous, with a loud stewardess gossiping for 3hrs, we all heard every word and she couldn't even bring water. I had order a breakfast, got some crumby granola!",Boeing 737-800,Solo Leisure,First Class,Palm Springs to New York via Dallas,June 2018,1,1,1,,1,1,no
American Airlines,2,Beth Taylor,1st July 2018,"Not Verified | Dallas to Maui. The service in first class going over to Maui Hawaii was very good on June 15, 2018. However, the service coming back to DFW on June 23,2018 was very bad. I would say the people sitting coach had better service. I had a staff member that must hate her job because they acted as if it was a bother to answer any questions. The meal was very under par, I was served a vegetable dish that consisted of a plate of rice and 2 peas and 2 cubes of sweet potatoes. I will be rethinking my next flight with this airline again",Boeing 777,Couple Leisure,First Class,Dallas to Maui,June 2018,5,1,1,5,5,2,yes
American Airlines,1,Iheb Namsi,1st July 2018,"✅ Trip Verified | On my way back home from Lima, the service was very bad. From Lima to Miami, their on board meal only included an omelet or a ham and cheese sandwich. We all ordered the omelet (a family of 5 people) since no one of us eats pork meat; however after the second bite I discovered that it has bacon in it. The flight attendants never mentioned that. I asked if they have any other options they denied with an attitude (I felt like they are doing me a favor even though I paid over $3000 for the trip). From Miami to Norfolk, I ordered a beer. The flight attendant served everybody but me. When I asked her again she pointed to my wife who she gave 2 beers and she said “there she got yours..” even though my wife ordered just for her. Later, I asked for another beer. The flight attendant claimed that they are out even though she listed many beer brands options to a guy was sitting right in front of me and she never served anymore after him (I knew this because the airplane was super small and the kitchen was right behind me). So technically the flight attendant never served me a thing for the whole time I was on board… (Very rude and unprofessional). Next time, I will make sure to fly with a different airline than this American Airlines. I believe that deserve some service with the money I pay.",,Family Leisure,Economy Class,Lima to Norfolk via Miami,June 2018,1,1,1,1,1,1,no
American Airlines,1,T Pearson,1st July 2018,"✅ Trip Verified | Worst staff ever! First off flying to a funeral, first flight landed 40 minutes late. Had to get 33 gates in 20 minutes, made it in 8 minutes just time to see our planes door closing. Total useless employee named made no attempt to get me on the plane. Informed me doors close 10 minutes prior to flight even when their airline was responsible. Instead made a disabled veteran go back 25 gates to customer service, who then booked my new flight 2 hours later 15 gates away. They could care less that I was disabled, going to a funeral, actually on time for the flight, anything. Everyone I dealt with was lazy and incompetent, that the best way I can describe them. First time and last time flying this pathetic excuse.",,Family Leisure,Economy Class,Boise to Dallas,June 2018,2,3,2,2,1,1,no
American Airlines,2,Branden Fessler,30th June 2018,"✅ Trip Verified | Santa Ana to Phoenix. Poor communication. Changed the gate without an announcement. Then the flight was delayed to wait for a flight attendant to get to work. At least keep us informed, up to date, and not sitting in a plane for too long. We were clearly seen with dollar signs above our heads, and taken for granted. Just poor communication all around. As the very base level of customer service is communication. If you can’t handle that properly, the rest is diminished and meaningless.",,Business,Economy Class,Santa Ana to Phoenix,June 2018,3,1,,,2,2,no
American Airlines,1,Steven Miller,29th June 2018,"Not Verified | Hands down this is the worst airline I have delt with. The staff was the rudest and most unprofessional. Our flight was from Phoenix to Fresno was cancelled, when we asked about our options the staff was rude and said we be put on stand by for the next flight which was later that night. We had children at home and our sitter was leaving the next day so we had to get home, so being put on stand by with 100 other people was not an option for us. So we rented a car and drove for 9 hours. When we emailed the airline (there is no phone number to call according to the staff) they said we ""elected"" to take a car and they would not reimburse us. The refund for the ticket didn't even cover the cost of the car (because it was from a different state). We tried calling the reservation hot line and the women we talked to stay we wasted their time by calling. She actually said we wasted her time. Please do not fly with them. They are rude and unprofessional and you might not even get where you need to.",,Couple Leisure,Economy Class,Phoenix to Fresno,June 2018,,,,,1,1,no
American Airlines,2,Kelli Duchesne,29th June 2018,"✅ Trip Verified | I have flown with American Airlines many times before and have never received such horrible customer service. My flight from Chicago O'Hare Airport to Wilmington, NC was delayed four times (which is not the problem). The flight was eventually cancelled, I have never had to deal with a cancelled flight before but I know it happens, so the staff should know how to handle these situations. I couldn't be more wrong. After standing in the customer service line for 40 minutes, I was handed a piece of paper with an 800 number on it, to then sit on hold for another hour, only to be told I would be issued a refund, or I could wait until the next day for a flight to my destination. I was traveling alone with my 7 Month old baby, and had only her diaper bag of limited supplies. The staff was absolutely useless, and very rude. One staff member rolled her eyes at me, and another man said to me, ""I can't control the airline, it's really not my problem."" I have never received such horrible customer service and this is absolutely unacceptable. I had to come up with different options for the staff to work with me, essentially doing their job. I ended up having to go through United Airlines to get to my destination, and their staff was very helpful. My family travels often, my husband is in the USMC, he and sometimes our whole family have to travel all over the US.",Boeing 737,Family Leisure,Economy Class,Chicago to Wilmington,June 2018,1,2,,,1,1,no
American Airlines,1,Brooke Lowry,28th June 2018,"Not Verified | Arrived at curbside check in at 5:30 am for a 6:43 departure (Tampa to Greensboro, via Charlotte. Then later that afternoon I was scheduled to leave Greensboro on a direct flight to Philadelphia and returning to Tampa the following day). Stand at curbside for ten minutes or so waiting for “computer problems” to be resolved so I can check my one bag. Finally gave up and went inside. Stood in that line for I guess another fifteen minutes or so because by the time it was my turn I was one minute ... yes, one minute inside the 45 minute cutoff to check a bag. What ensued over the next ten or fifteen minutes is not even worth going into, but suffice it to say that due to the ineptitude and uncaring of this “customer service representative” and his even more inept and uncaring supervisor, I missed a domestic flight I arrived an hour and fifteen minutes early for and was put on standby for the next one which was going to get me in an hour later than my first meeting was scheduled to start. While waiting on standby at the gate, I happened to start chatting with a girl sitting next to me, and turns out she is an AA employee’s daughter, and tells me somewhat sheepishly that it is AA policy to overbook every flight by at least five seats and their workaround is that any preferred status members who want on a flight can get on because they will work the system to get idiots like me who had the audacity to want to check a piece of luggage to “miss” their flight by milking the clock and then invoking FAA regulations. By some miracle, I did get on the standby flight, made it to Charlotte and on to Greensboro and went to baggage claim to get my bag. Guess what? No bag. A patently disinterested, gum-popping employee in the baggage office told me that my bag had been checked on to Philadelphia because “this isn’t where you are actually going.” Oh no? Then why am I here now? Too much in a hurry to worry about it, I left to get to what was left of my meetings and returned to the airport in Greensboro. With time in hand before my flight I decided to check and see if a different employee might have some other info about the bag containing my meeting clothes and other necessities for my meeting the following morning that I now hadn’t seen for almost twelve hours. This woman, who was actually nice enough, unlike everyone else I had dealt with so far, proceeded to tell me in about 0.2 seconds that yes, in fact, my bag was already in Philadelphia. The amazing part was that she hadn’t looked at my baggage claim ticket or touched her computer so I guess she was a psychic? Apparently a bad one, however, because when pressed she admitted she had no basis for that claim and decided maybe sne should call someone (never did say who or where) and double check, at which point she says that in fact my bag has very considerately been held here for me in Greensboro and will be joining me on the plane to Philadelphia. Super. Only guess what? I land in Philadelphia and there is no bag waiting for me there, so once again I head for the baggage office of AA. Luck happened to be with me this time and I happened to get helped by a wonderful person named Zakiyah who patiently worked to disentangle all of the lies, ineptitude and misinformation that had been dogging my poor little suitcase all day long and finally deduced that it had been taken off the plane and put on the wrong conveyor in another terminal and was revolving forlornly on a conveyor belt a few buildings over",,Business,Economy Class,Tampa to Philadelphia via Greensboro,June 2018,1,1,1,,1,1,no
American Airlines,2,Ebenezer Appah,28th June 2018,"Not Verified | Charlotte to Greenville. Most unreliable airline I have ever used. 9 out of 10 times that I have used American Airlines, there are multiple delays with no explanation and they will keep pushing back the departure times until they finally tell you the flight is cancelled. I will fly them only out of necessity. Don't bank you hopes of them to get you to your destination on time. It can be so frustrating flying with them.",,Solo Leisure,Economy Class,Charlotte to Greenville,June 2018,2,3,,,2,2,no
American Airlines,1,H Dean,27th June 2018,"✅ Trip Verified | Corpus Christie to Harrisburg via Charlotte. I've had ""we don’t have a crew”, “we have the crew but no flight attendant and we don't know where she is"", storms are delaying flights through Charlotte leaving us with less available planes, we had a glitch in our computer, the cover to a tiny light no one could see or touch except the flight attendant (you would've had to get on the floor in center walkway and reach beside my seat which require a purposeful movement bc the arm and seat stuck out above it) is missing and we don’t have the part and we need the official part, storms delayed the incoming plane we were taking, and now the engines won't start. Seriously, whoever put the voodoo curse on me, I am ready to do what it takes to reverse it and now Harrisburg doesn’t accept flights past midnight. So we deplaned for the second time today. And that doesn’t include the many other times we were told we were boarding only to be told we weren’t after waiting in line holding our luggage for long periods of time during all of last wed and today. Wasting an entire day both days continuing to say we were going only to not board when we could’ve arrived later and done something besides wait at an airport holding my luggage. The absolute worst airline I have flown in my life. The rage is literally boiling over. Im looking at day 3 of all day excuses for why American Airlines can’t manage to get a single airplane on time to their correct destination. I’ve used my own extra resources for extra rides to the airport to pick up luggage that was sent to the wrong airport and they couldn’t get in until the next day, for extra Lyft rides because of their continued incompetence. Delta was kind enough to give us care packages because of our lost luggage. American Airlines offered us nothing. No remorse or care in the world.",,Couple Leisure,Economy Class,Corpus Christie to Harrisburg via Charlotte,June 2018,1,1,1,1,1,1,no
American Airlines,10,Macey Fischer,27th June 2018,Not Verified | Phoenix to Omaha. This company was absolutely amazing. My mom has cancer and was going thru a ton of pain but we made it to our original flight. Still in pain they had a wheel chair for her and got her on the plane first to make her comfortable. When we got her off the plane they had a wheel chair for her and took us to baggage and even helped with getting her to the restroom. Both Phoenix and Omaha employees went over and beyond. I will use them always going forward.,,Family Leisure,Economy Class,Phoenix to Omaha,June 2018,5,5,5,,5,5,yes
American Airlines,1,Michael Spallino,27th June 2018,"Not Verified | Philadelphia to Eria. I purchased tickets for my daughters to fly to Arizona to attend their grandfathers funeral. Everything was fine for the flight to Arizona, it's the return flight where the problems started. My daughters informed me there connecting flight from Philadelphia to Erie, PA had been cancelled due to excessive air traffic. When I called customer service to inquire what was going on I was greeted like this ""yeah this is Mike"". Seriously this is how a business has there customer service answer the phone. Customer service was no help at all and basically told me he could not do anything. Well so much for customer service. He wasn't outright rude but made me feel I was the idiot for calling to ask questions. Anyway my daughters asked at the airport what was going on and were told they would need to find a hotel for the night since their connecting flight was cancelled. No reason just cancelled. I read a bunch of these reviews and have come to the conclusion that it doesn't matter what I write no one at American Airlines is going to read this or care. They got their money and that's all that matters. I will never book another flight with them even if it's free. This company is a joke.",,Family Leisure,Economy Class,Philadelphia to Eria,June 2018,1,1,1,1,1,1,no
American Airlines,1,S Jannson,27th June 2018,"✅ Trip Verified | We were in Dallas Fort Worth Airport, arriving from Spokane. We walked over to our gate an hour prior to the boarding time. We remained there until 7:20AM when the plane was scheduled to board. The announcer came on for the gate. ""Sorry, folks. If you were going to board this flight to Kansas City, it is now cancelled. Feel free to call customer service or come up to this desk to be moved to a stand by list for another flight."" I looked at my wife questioningly. Had they really just said that? I looked at the crowd of people now hopping to their feet. We spent the day rushing from gate to gate trying to catch flights on a standby list with sixty other people from a cancelled flight. Why hadn't they just waited for another plane and delayed our flight two hours instead of having us run from gate to gate trying vainly to catch flights that were always overbooked? As we waited we heard stories of other cancellations, horrendous customer service, and an overall lack of any sympathy from American Airlines for the trouble they were causing their customers. ""I'm not going to book with American Airlines again."" I told my wife. She agreed that we should try to avoid it. On our way back to Spokane our plane was delayed two hours without explanation. ""Our plane has just landed and is unloading now."" the gate attendant announced to us, half an hour prior to scheduled boarding. Three and a half hours later we finally got on the plane. We were in the last group to board and we sat in a stationary plane for another half hour before it moved at all. American Airlines handled the problems they were facing in a way that was not reasonable for the customers that were relying on their services. American Airlines policies place their customers in troubling situations repeatedly. T",,Couple Leisure,Economy Class,GEG to MCI via DFW,June 2018,3,5,3,,1,1,no
American Airlines,1,B Nair,26th June 2018,"✅ Trip Verified | Worst travel experience ever. Our flight was delayed 3 hours both going & coming home for “mechanical issues”. Due to the delay in our return flight, we missed our connecting flight home which was in first class (arrived around midnight). They rebooked is the following morning at 5:45 AM in economy, gave us a voucher to a cheesy Holiday Inn Hotel (worst I’ve stayed in in awhile), & gave us a couple vouchers for breakfast & dinner. We had time today grab a quick bite downstairs in the hotel, shower, & rest for an hour before heading back to the airport. They don’t open their bag checking places until after 4:00 AM even though their sign says opening at 4:00. We finally get home & then waited almost an hour for our bags to be put on carousel. Unacceptable, AA! Completely unacceptable.",,Couple Leisure,First Class,Barbados to Dallas/Fort Worth,June 2018,2,5,,,1,1,no
American Airlines,1,F Galeras,26th June 2018,"✅ Trip Verified | Miami to Baltimore. Worst customer service ever. I lost my flight after asking 3 employees to help me check in time due to the line size, which was due to cancelled flights. All of them not only refused to help, but were sarcastic and rude. Then couldn’t make to the next flight because it was full and AA wanted me to pay to reschedule for the next day or just stay another 8 hours waiting for the stand by again. Absurd customer service and policies.",,Business,Economy Class,Miami to Baltimore,June 2018,1,1,,,1,1,no
American Airlines,1,Ramon Nunez,25th June 2018,"✅ Trip Verified | New York JFK to Charlotte. The customer service for this airline was unspeakable, I tried to speak to the supervisor at the time to see why I was not able to attend the flight I paid for, and she disrespectfully said ""I already told you whats going on with your flight"" however I did not speak of my flight to her before. Apart from the fact that she spoke to me in a very disrespectful manner, she also attended another group of 30 while she was helping me out. I also overheard one of the guys working in the counter telling a customer that the flight was already packed, so I am assuming that the reason why they were not letting me attend my flight was be cause my flight was oversold. On the other hand I was getting multiple different reasons why i was not able to attend, because I called the airline and they told me my carryon was too big.",,Family Leisure,Economy Class,New York JFK to Charlotte,July 2017,1,1,,,1,1,no
American Airlines,1,Scott Giller,25th June 2018,"Not Verified | Miami to Minneapolis. This was my first and last time flying American Airlines. I was scheduled to depart from MIA Friday at 5:40pm to land in Charolette where I then had a direct flight back to MSP. My scheduled arrival time in MSP was 12:20am Saturday. We started the boarding process where group 1 was starting to board. Then an announcement was made that there was a flat tire on the plane and they needed an hour to replace the tire. Half hour later we had a weather delay, no big deal its weather not their fault. After the weather cleared the work on the tire never started and another announcement was made that they needed an hour to fix the tire. These series of delays caused connection issues with other travelers and my connection was now in jepordy. After the repairs were made and driving around on the runway we finally departed at 9:40pm. We landed in Charolette around 1045pm, my flight to MSP left 20 min before I landed. After talking with an employee about needing to get home I had to spend the night in a questionable hotel that American Airlines paid for and gave me a $12 meal voucher. I arrived at the hotel at 12:30am (Same time I should have landed back home). Instead of having a direct flight from CLT to MSP I had to fly to ORD at 9:40am then land at MSP by 3:05pm. No issues flying to ORD (I was shocked), but now another issue with the plane. After the plane arrived from Las Vegas we started boarding again by calling group 1 then announcing we had to delay because of fluid leaking in the engine. Another delay of 1 hour. The announced that the plane had to be decommissioned and a new plane had to be brought in as a replacement. We finally took off from ORD around 3pm (Again the same time I should have been home). All the delays and setbacks caused my fees in the parking ramp to skyrocket. My overall experience with American Airlines was horrible. I have never been part of so many delays and questioned the overall safety of planes by one fleet. If a plane landed that had fluid leaking in an engine shouldn't that have set off an alarm? Why would they try and board knowing there was an issue on the plane? Also the on flight entertainment is the same level as Spirit airlines, there is none. Only if you want to burn through you phone battery which is an extremely valuable resource when flying American Airlines and can't call your family to tell them you are delayed...again. Overall I would pay extra money to fly a different airlines.",,Business,Economy Class,Miami to Minneapolis,June 2018,1,2,1,,1,1,no
American Airlines,1,Judy Portillo,24th June 2018,✅ Trip Verified | American canceled my flight and I had to call to reschedule with a responsible airline like Delta. Then on trip back trip delayed 2 hours so I was on the airport for a total of 6 hours with two kids. No consideration to customers. Would not recommend American airlines to anyone.,,Family Leisure,Economy Class,Miami to Washington,June 2018,2,2,,,1,1,no
American Airlines,2,T Meales,24th June 2018,"✅ Trip Verified | Tampa to Nashville via Charlotte. First and foremost when I booked my flight, I booked it so I would leave out of my home city Sarasota/Bradenton. I was to leave at 5:00 on a Friday morning. At 10:30 p.m. on Thursday I get a text that my flight has been cancelled. Of course I immediately call AA and am told it will take one and half to two hours before I even get a return call. I wait for about an hour and try again. Rather than giving me the call back option this time, they recognize my number and ask me to hold. I do so for about 45 minutes. Eventually I get a customer service representative and my only option is to fly out of Tampa airport the next morning. They initially had me rebooked on a 10:30 a.m. Flight from Tampa but by the time I got into Nashville and then drove two hours to where my daughter lives, all of Friday would have been wasted. So I rebooked on a 5:00 a.m. Flight, getting into Nashville at the same time I would have if my Sarasota flight hadn't been cancelled. By this time it's 1:00 or so in the morning. That leaves me about an hour's worth of sleeping time before I have to get up and leave for the Tampa airport. While I made the flight on time and the customer service representative was very helpful in getting me on that flight, the fact remains I had to drive an hour to the airport and park my car whereas if I had left from Sarasota like I normally do, I would have used Uber and not incurred $90 in parking fees (plus two hours of driving time and tolls). American Airlines refuses to reimburse me. If I had missed my flight you can be sure I wouldn't have gotten a refund or any other courtesy. All I want is a refund of the parking fees. That's not too much to ask.",,Solo Leisure,Economy Class,Tampa to Nashville via Charlotte,June 2018,3,2,1,,2,1,no
American Airlines,1,C Neale,24th June 2018,"✅ Trip Verified | Our first flight was delayed twice because of another flight. They didn't bother trying to get another plan for us, they just delayed it. In mid shift we are told we have to land in Dallas due to weather. Since this was a weather cancellation they do not offer any compensation or accommodations. Unfortunately I have severe anxiety and fly with an emotional support animal. I showed them it would only cost $100 to book me a rental (by the way it is now after midnight and our fly was originally scheduled to land at 10pm) versus the 300-700 for a flight in the morning. The service reps at all of the kiosks could Not figure out how to reboot anyone and all of them were extremely rude. There was no empathy. I asked for a supervisor who showed up 15 minutes later and ignored me! Finally I called in and was treated the same way. Needless to say any future flights I book will not be with American.",,Business,Economy Class,Chicago to Oklahoma City,June 2018,1,3,1,1,2,1,no
American Airlines,1,Jim Kellam,24th June 2018,✅ Trip Verified | Syracuse to Denver. Worst experience ever. They should not be allowed to stay in business. If any other business in America treated their customers like I was treated today they would be out of business. Don't fly American airlines or especially their regional PSA.,,Business,Economy Class,Syracuse to Denver,June 2018,1,1,1,1,1,1,no
American Airlines,1,P Sheele,23rd June 2018,"✅ Trip Verified | Baltimore to Miami. We have had to sit on the runway for over an hour and climbing after being told by the captain it would be 10 minutes outside the gate with zero ability to enter the airport, the airline is completely disorganized when it comes to weather. The passengers are super frustrated and the airline has no solution for departing the passengers. This is a horrible way to spend a Friday evening when people are going to a tourist destination like Miami and then caged up because there are no solution minded people at the airport who are capable of Moving empty planes from gates to depart paying passengers in order to save money on gas. Really awful- and all at the customers expense.",Boeing 737,Family Leisure,First Class,Baltimore to Miami,June 2018,1,3,1,1,1,1,no
American Airlines,5,K Diaz,23rd June 2018,"✅ Trip Verified | AA got me to Europe and back to the US safely. That is about all I can say that's positive. I have flown this airline for over 30 years and they seem to be going downhill in on-time departures, comfort, and service. On my trip from DFW to Paris and the return from Rome, the service was the most apparently lacking. On the outbound they kept announcing another 30 minute delay(mechanical problem in the interior) every half hour for a total 3 hour delay. The ground crew was heard saying they did not have enough maintenance people working on a Sunday afternoon. The dinner service once onboard was rushed and unpleasant and I chalked it up to the late take off. Not so, because the service from the flight attendants on the return trip was just as shabby. FA were unfriendly, unhelpful, and at times rude or condescending towards passengers. They acted as if they did not want to be there doing this job. I was in the new Premium Economy cabin and paid a lot more than an economy fare for my ticket. I feel the higher cost should include better service, not just a bigger seat. The new Premium Economy passengers had to go sometimes to the very back of the plane and through the galley to use a vacant lavatory. Forget stretching your legs on a long flight by walking to the back as the aisles are so narrow in the Main Cabin one can not avoid bumping seated passengers.There was no offer of refills on the free alcohol drinks. Any question or request was met with an attitude that the FA could not be bothered. I could see that this job may not be the most glamorous, but if you can't or won't do the job, then retire so that someone with a better attitude could take your place. Or maybe you should take a desk job at American.",Boeing 777-200,Solo Leisure,Premium Economy,Dallas Ft Worth to Paris,June 2018,3,1,2,,2,1,no
American Airlines,1,Ashley Martin,23rd June 2018,"Not Verified | Worst experience of my life. If you have been to El Paso, TX you know how small this airport is. I’ve been flying International for years with Delta and United Airlines, never had an issue arriving 90 min prior. We arrived at 5am for our 6.30 flight, the line was at end of the opposite side of the airport (only airline that had any line) they had 7 different airplanes leaving within minutes of each other. We finally get to the front, our attendant is assisting another attendant who is having a hard time explaining to another customer about their cat boarding, took another 10 minutes to assist us, finally gets to us “sorry they’ve closed the check in 5 minutes ago”. They rebooked for the next day with a 6 hour lay over in Dallas. I’ve been on hold for 50 minutes now (and counting) to try to get fly us one day after our scheduled back date. Horrible, horrible, horrible!",,Family Leisure,Economy Class,El Paso to Phoenix to Cabo San Lucas,June 2018,1,1,,,1,1,no
American Airlines,1,W Saunders,22nd June 2018,"✅ Trip Verified | American Airlines changed its terminal at LGA. A gates are now at the B terminal. I arrived at the A terminal and had to get to the B terminal quickly. I arrived at my gate just as the doors had shut, and while the airplane sat there for 20 minutes, a rude stewardess told me repeatedly ""ma’am there’s nothing I can do"". When one of her colleagues tried to help me she told her not to. I was boarded on a flight two hours later which left 20 minutes late because they were waiting for late passengers. Unbelievable. Just a case of a small person playing king in the castle.",,Solo Leisure,Economy Class,New York to St Louis,June 2018,1,1,,,1,1,no
American Airlines,1,Jen Carpenter,22nd June 2018,"✅ Trip Verified | I am sitting on the plane right now at 9.20 am and was supposed to depart at 8.40 am. One announcement was made by a pilot stating ""we will depart shortly"" about 5 minutes after I made a comment to the attendant about the lack of communication to the passengers. It is absurd I have had nothing but problems with American Airlines this week. I surely will not recommend American to anyone.",,Solo Leisure,Economy Class,Washington DC to St. Louis,June 2018,2,1,,,1,1,no
American Airlines,1,C Barnet,21st June 2018,✅ Trip Verified | Florence to Seattle via Charlotte. I am highly disappointed in American this morning. Had a 5:50 am flight out of Florence and right in the middle of boarding they cancel our flight which caused me to miss my connecting flight to Seattle. The inconsiderate way the staff handle it made it even worse basically saying you either drive to CLT or they will provide Uber to but won’t assure that we will miss the new flight that was scheduled. Needless to say I miss the another flight en route and get here having to go through TSA once again then sent back to even more difficult customer service reps was a nightmare. Getting told my 4pm flight may be oversold etc and there isn’t another flight until much later or even tomorrow has me so upset I can cry. I don’t usually complain being that I fly out 2 to 3 times a month and understand things happen but maintenance issues or crew issues are solely under the control of American Airlines how they handle these conditions are primarily left up to staff and reflects their company. But these people so rude and just don’t care I think I’ll be going back to Delta after this one,,Solo Leisure,Economy Class,Florence to Seattle via Charlotte,June 2018,1,1,1,1,1,1,no
American Airlines,1,Jacob Walker,21st June 2018,"✅ Trip Verified | I booked a flight on American Airlines flying out on June 15 to see my mother for the last time she was placed in hospice. I showed up to the airport in plenty of time only to find out that my flight was delayed after waiting for about an hour after the original take off time I was told the flight was canceled. Employees at the desk said that I could wait for the next flight which flew out the next day or I could rent a rental car and be reimbursed for the cost of the rental car. I decided since time is of the essence and my mom was not doing well that I would Drive eight hours from North Carolina to Alabama to be with her. After driving all night and not getting any sleep I got to Alabama around six in the morning and spent my mothers final hours with her before she passed that evening. When we woke up on Sunday, June 17 my wife could not find my flight record anywhere. After spending an hour and a half on the phone waiting for a customer service rep she got disconnected called back and left a callback number which took over two hours and finally got the flight rebooked. Around 4 PM we got an update from the American airline app saying the flight had once again been canceled my wife got back on the phone and was able to reschedule my flight through Delta putting me home around 2 AM. Now we are trying to get A refund issued on a flight we paid insurance for but have called customer service numerous times tried to use the website to find out how to get a refund and it keeps saying the flight was not canceled but I canceled the flight with the customer service reps at the airport. The amount of hassle and time and money that we have had to spend has been ridiculous especially having to deal with this with the death of my mother. The rental car that I got cost me over $500 with the rental and gas and I’m finding out it’s going to take a long time to get that money refunded. No one should have to wait on the phone for upwards of 5 to 6 hours altogether in the matter of two days and not have any resolution as far as how to cancel flights get refunds or get any help at all. The hoops we have had to jump through just to make sure I made it to my mothers and home when I needed to be had been exhausting and is making an already hard and stressful situation harder. All we are asking for is a refund of the rental car and flight I couldn’t take due to the airline canceling the flight originally but the airline is telling us they will not refund the car because the employee at the airline did not record it, we will only be refunded around $76 for the leg of the flight that was cancelled when the flight cost $484 so half of that should be refunded and are only going to give us a $300 flight voucher when we never fly so we will not use the flight voucher.",,Solo Leisure,Economy Class,Greensboro to Hunstville,June 2018,1,1,,,1,1,no
American Airlines,3,S Leventis,20th June 2018,"✅ Trip Verified | Philadelphia to Athens. I have realised that US airlines are in no way near any of the european or other international airlines in terms of in flight service and quality. Especially with American Airlines an airline that I have used time and again, only in order to avoid transit airports, this can be the only choice for a direct flight to Athens from Philly. The Airbus aircraft was perfect and the flight was very good with minor turbulence however somehow I felt unhappy with cabin staff with the exception of a greek speaking steward. Dinner was below average for such a long flight, (10 hours) and so was the miserable ""breakfast"" just before landing. Hardly did cabin staff ever pass to collect garbage and once when I complained, the guy looked at me as if he wanted to kill me. Courtesy is almost unknown. Likewise the situation in the toilets was beyond any description.",,Business,Economy Class,Philadelphia to Athens,May 2018,3,1,1,3,3,2,no
American Airlines,1,Sameer Woddi,20th June 2018,"Not Verified | Cleveland to Charlotte. Customer service was absolutely horrible, arguing with other members in front of customers, didn’t apologize, flight was over booked. Was given a choice. Either get rebooked to a later flight with no forewarning or take your chances and if you can’t get in tough luck? That’s not how business works and I wasn’t accommodated for anything. I’ll never fly American again that’s a fact. Work on your customer service and employee screenings. It's not the customer's job to figure it out if I want take a chance on getting on a flight.",,Solo Leisure,Economy Class,Cleveland to Charlotte,June 2018,1,1,,,1,1,no
American Airlines,4,S Mannings,20th June 2018,"✅ Trip Verified | Baltimore to Minneapolis via Charlotte. I was enjoying my first time flying first class until I reached my layover in Charlotte and found my connecting flight to be delayed - as if my layover wasn't already long enough. I try to go to customer service to rebook and the line is way down the terminal. Then I call customer service on the phone but was disconnected because of the high call volume. I look at the departures going to MSP to see an earlier departure that I was willing to pay $70 to jump on, but was denied because I checked baggage in Baltimore. This delay has caused so much inconvenience. You would think AA would take care of their loyalty members. I have another trip booked with them next Monday and I think after that it's to start considering other options.",,Business,First Class,Baltimore to Minneapolis via Charlotte,June 2018,5,5,2,2,3,3,no
American Airlines,2,Walter Gutierrez,20th June 2018,"Not Verified | Dallas to Lubbock. For years I have turned a blind eye with the many small problems of the airline: comfortless, no food, delays, and so on. However, my last flight was too much. They cancelled a flight with no reason given (the weather was excellent in all the route). I was told to call a hotel (Motel 6 DFW North) to pick me up for the night, but they never came. Then, I called American Airlines's customer service but the person answering refused to help me with calling the hotel. At the end, I was left the whole night at the airport. By the way, I had purchased insurance and it was not honored. I am just giving two stars because a manager in the morning kindly helped reprogramming my flight.",,Solo Leisure,Economy Class,Dallas to Lubbock,June 2018,2,2,1,2,1,2,no
